geo_sk,geo_key,current_region,current_gouvernorat,current_localite,current_code_postal,approved_region,approved_gouvernorat,approved_delegation,approved_localite,approved_code_postal,approval_status,reviewer_comment,review_decision_rule,geo_audit_status,confidence_score,matched_source_field,matched_reference_key
4257,UNKNOWN|06101999|UNKNOWN|DENDEN|UNKNOWN,UNKNOWN,06101999,DENDEN,UNKNOWN,GRAND TUNIS,MANOUBA,MANOUBA,DENDEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|MANOUBA|DENDEN|UNKNOWN
5091,UNKNOWN|UNKNOWN|1|EL HAOUARIA|UNKNOWN,1,UNKNOWN,EL HAOUARIA,UNKNOWN,NORD EST,NABEUL,EL HAOUARIA,EL HAOUARIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|EL HAOUARIA|EL HAOUARIA|UNKNOWN
5093,UNKNOWN|UNKNOWN|1|EL HENCHA|UNKNOWN,1,UNKNOWN,EL HENCHA,UNKNOWN,CENTRE EST,SFAX,EL HENCHA,EL HENCHA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|EL HENCHA|EL HENCHA|UNKNOWN
5094,UNKNOWN|UNKNOWN|1|EL HRAIRIA|UNKNOWN,1,UNKNOWN,EL HRAIRIA,UNKNOWN,GRAND TUNIS,TUNIS,EL HRAIRIA,EL HRAIRIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|EL HRAIRIA|EL HRAIRIA|UNKNOWN
5095,UNKNOWN|UNKNOWN|1|EL JEM|UNKNOWN,1,UNKNOWN,EL JEM,UNKNOWN,CENTRE EST,MAHDIA,EL JEM,EL JEM,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|MAHDIA|EL JEM|EL JEM|UNKNOWN
5096,UNKNOWN|UNKNOWN|1|EL KABBARIA|UNKNOWN,1,UNKNOWN,EL KABBARIA,UNKNOWN,GRAND TUNIS,TUNIS,EL KABARIA,EL KABARIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|TUNIS|EL KABARIA|EL KABARIA|UNKNOWN
5097,UNKNOWN|UNKNOWN|1|EL KRAM|UNKNOWN,1,UNKNOWN,EL KRAM,UNKNOWN,GRAND TUNIS,TUNIS,LE KRAM,EL KRAM,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|LE KRAM|EL KRAM|UNKNOWN
5098,UNKNOWN|UNKNOWN|1|EL KSAR|UNKNOWN,1,UNKNOWN,EL KSAR,UNKNOWN,SUD OUEST,GAFSA,EL KSAR,EL KSAR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,SUD OUEST|GAFSA|EL KSAR|EL KSAR|UNKNOWN
5101,UNKNOWN|UNKNOWN|1|EL MAAMOURA|UNKNOWN,1,UNKNOWN,EL MAAMOURA,UNKNOWN,NORD EST,NABEUL,EL MAAMOURA,EL MAAMOURA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|EL MAAMOURA|EL MAAMOURA|UNKNOWN
5106,UNKNOWN|UNKNOWN|1|EL MENZAH|UNKNOWN,1,UNKNOWN,EL MENZAH,UNKNOWN,GRAND TUNIS,TUNIS,EL MENZAH,EL MENZAH,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|EL MENZAH|EL MENZAH|UNKNOWN
5111,UNKNOWN|UNKNOWN|1|EL MOUROUJ|UNKNOWN,1,UNKNOWN,EL MOUROUJ,UNKNOWN,GRAND TUNIS,BEN AROUS,EL MOUROUJ,EL MOUROUJ,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|EL MOUROUJ|EL MOUROUJ|UNKNOWN
5112,UNKNOWN|UNKNOWN|1|EL OMRANE|UNKNOWN,1,UNKNOWN,EL OMRANE,UNKNOWN,GRAND TUNIS,TUNIS,EL OMRANE,EL OMRANE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|EL OMRANE|EL OMRANE|UNKNOWN
5113,UNKNOWN|UNKNOWN|1|EL OMRANE SUPERIEUR|UNKNOWN,1,UNKNOWN,EL OMRANE SUPERIEUR,UNKNOWN,GRAND TUNIS,TUNIS,EL OMRANE SUPERIEUR,EL OMRANE SUPERIEUR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|EL OMRANE SUPERIEUR|EL OMRANE SUPERIEUR|UNKNOWN
5116,UNKNOWN|UNKNOWN|1|ENFIDHA|UNKNOWN,1,UNKNOWN,ENFIDHA,UNKNOWN,CENTRE EST,SOUSSE,ENFIDHA,ENFIDHA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|ENFIDHA|ENFIDHA|UNKNOWN
5117,UNKNOWN|UNKNOWN|1|ENNADHOUR|UNKNOWN,1,UNKNOWN,ENNADHOUR,UNKNOWN,NORD EST,ZAGHOUAN,NADHOUR,NADHOUR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,NORD EST|ZAGHOUAN|NADHOUR|NADHOUR|UNKNOWN
5123,UNKNOWN|UNKNOWN|1|ETTADHAMEN|UNKNOWN,1,UNKNOWN,ETTADHAMEN,UNKNOWN,GRAND TUNIS,ARIANA,ETTADHAMEN,ETTADHAMEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|ETTADHAMEN|ETTADHAMEN|UNKNOWN
5124,UNKNOWN|UNKNOWN|1|ETTAHRIR|UNKNOWN,1,UNKNOWN,ETTAHRIR,UNKNOWN,GRAND TUNIS,TUNIS,ETTAHRIR,ETTAHRIR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|ETTAHRIR|ETTAHRIR|UNKNOWN
5128,UNKNOWN|UNKNOWN|1|EZZOUHOUR|UNKNOWN,1,UNKNOWN,EZZOUHOUR,UNKNOWN,GRAND TUNIS,TUNIS,EZZOUHOUR,EZZOUHOUR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|EZZOUHOUR|EZZOUHOUR|UNKNOWN
5130,UNKNOWN|UNKNOWN|1|FERIANA|UNKNOWN,1,UNKNOWN,FERIANA,UNKNOWN,CENTRE OUEST,KASSERINE,FERIANA,FERIANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|KASSERINE|FERIANA|FERIANA|UNKNOWN
5131,UNKNOWN|UNKNOWN|1|FERNANA|UNKNOWN,1,UNKNOWN,FERNANA,UNKNOWN,NORD OUEST,JENDOUBA,FERNANA,FERNANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|JENDOUBA|FERNANA|FERNANA|UNKNOWN
5133,UNKNOWN|UNKNOWN|1|FOUCHANA|UNKNOWN,1,UNKNOWN,FOUCHANA,UNKNOWN,GRAND TUNIS,BEN AROUS,FOUCHANA,FOUCHANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|FOUCHANA|FOUCHANA|UNKNOWN
5134,UNKNOWN|UNKNOWN|1|FOUSSANA|UNKNOWN,1,UNKNOWN,FOUSSANA,UNKNOWN,CENTRE OUEST,KASSERINE,FOUSSANA,FOUSSANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|KASSERINE|FOUSSANA|FOUSSANA|UNKNOWN
5135,UNKNOWN|UNKNOWN|1|GAAFOUR|UNKNOWN,1,UNKNOWN,GAAFOUR,UNKNOWN,NORD OUEST,SILIANA,GAAFOUR,GAAFOUR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|SILIANA|GAAFOUR|GAAFOUR|UNKNOWN
5136,UNKNOWN|UNKNOWN|1|GABES|UNKNOWN,1,UNKNOWN,GABES,UNKNOWN,SUD EST,GABES,GABES,GABES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,SUD EST|GABES|GABES|GABES|UNKNOWN
5144,UNKNOWN|UNKNOWN|1|GAMMARTH|UNKNOWN,1,UNKNOWN,GAMMARTH,UNKNOWN,GRAND TUNIS,TUNIS,LA MARSA,LA MARSA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|TUNIS|LA MARSA|LA MARSA|UNKNOWN
5147,UNKNOWN|UNKNOWN|1|GHAR EL MELH|UNKNOWN,1,UNKNOWN,GHAR EL MELH,UNKNOWN,NORD EST,BIZERTE,GHAR EL MELH,GHAR EL MELH,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|BIZERTE|GHAR EL MELH|GHAR EL MELH|UNKNOWN
5148,UNKNOWN|UNKNOWN|1|GHARDIMAOU|UNKNOWN,1,UNKNOWN,GHARDIMAOU,UNKNOWN,NORD OUEST,JENDOUBA,GHARDIMAOU,GHARDIMAOU,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|JENDOUBA|GHARDIMAOU|GHARDIMAOU|UNKNOWN
5149,UNKNOWN|UNKNOWN|1|GHEZALA|UNKNOWN,1,UNKNOWN,GHEZALA,UNKNOWN,NORD EST,BIZERTE,GHEZALA,GHEZALA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|BIZERTE|GHEZALA|GHEZALA|UNKNOWN
5150,UNKNOWN|UNKNOWN|1|GHOMRASSEN|UNKNOWN,1,UNKNOWN,GHOMRASSEN,UNKNOWN,SUD EST,TATAOUINE,GHOMRASSEN,GHOMRASSEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,SUD EST|TATAOUINE|GHOMRASSEN|GHOMRASSEN|UNKNOWN
5152,UNKNOWN|UNKNOWN|1|GOUBELLAT|UNKNOWN,1,UNKNOWN,GOUBELLAT,UNKNOWN,NORD OUEST,BEJA,GOUBELLAT,GOUBELLAT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|BEJA|GOUBELLAT|GOUBELLAT|UNKNOWN
5153,UNKNOWN|UNKNOWN|1|GREMDA|UNKNOWN,1,UNKNOWN,GREMDA,UNKNOWN,CENTRE EST,SFAX,GREMDA,GREMDA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|GREMDA|GREMDA|UNKNOWN
5154,UNKNOWN|UNKNOWN|1|GROMBALIA|UNKNOWN,1,UNKNOWN,GROMBALIA,UNKNOWN,NORD EST,NABEUL,GROMBALIA,GROMBALIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|GROMBALIA|GROMBALIA|UNKNOWN
5155,UNKNOWN|UNKNOWN|1|HAFFOUZ|UNKNOWN,1,UNKNOWN,HAFFOUZ,UNKNOWN,CENTRE OUEST,KAIROUAN,HAFFOUZ,HAFFOUZ,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|KAIROUAN|HAFFOUZ|HAFFOUZ|UNKNOWN
5156,UNKNOWN|UNKNOWN|1|HAIDRA|UNKNOWN,1,UNKNOWN,HAIDRA,UNKNOWN,CENTRE OUEST,KASSERINE,HIDRA,HIDRA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE OUEST|KASSERINE|HIDRA|HIDRA|UNKNOWN
5157,UNKNOWN|UNKNOWN|1|HAJEB EL AYOUN|UNKNOWN,1,UNKNOWN,HAJEB EL AYOUN,UNKNOWN,CENTRE OUEST,KAIROUAN,HAJEB EL AYOUN,HAJEB EL AYOUN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|KAIROUAN|HAJEB EL AYOUN|HAJEB EL AYOUN|UNKNOWN
5159,UNKNOWN|UNKNOWN|1|HAMMAM CHATT|UNKNOWN,1,UNKNOWN,HAMMAM CHATT,UNKNOWN,GRAND TUNIS,BEN AROUS,HAMMAM CHOTT,HAMMAM CHOTT,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|BEN AROUS|HAMMAM CHOTT|HAMMAM CHOTT|UNKNOWN
5161,UNKNOWN|UNKNOWN|1|HAMMAM LIF|UNKNOWN,1,UNKNOWN,HAMMAM LIF,UNKNOWN,GRAND TUNIS,BEN AROUS,HAMMAM LIF,HAMMAM LIF,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|HAMMAM LIF|HAMMAM LIF|UNKNOWN
5162,UNKNOWN|UNKNOWN|1|HAMMAM SOUSSE|UNKNOWN,1,UNKNOWN,HAMMAM SOUSSE,UNKNOWN,CENTRE EST,SOUSSE,HAMMAM SOUSSE,HAMMAM SOUSSE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|HAMMAM SOUSSE|HAMMAM SOUSSE|UNKNOWN
5164,UNKNOWN|UNKNOWN|1|HAMMAMET|UNKNOWN,1,UNKNOWN,HAMMAMET,UNKNOWN,NORD EST,NABEUL,HAMMAMET,HAMMAMET,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|HAMMAMET|HAMMAMET|UNKNOWN
5169,UNKNOWN|UNKNOWN|1|HBIRA|UNKNOWN,1,UNKNOWN,HBIRA,UNKNOWN,CENTRE EST,MAHDIA,HBIRA,HBIRA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|MAHDIA|HBIRA|HBIRA|UNKNOWN
5170,UNKNOWN|UNKNOWN|1|HERGLA|UNKNOWN,1,UNKNOWN,HERGLA,UNKNOWN,CENTRE EST,SOUSSE,HERGLA,HERGLA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|HERGLA|HERGLA|UNKNOWN
5176,UNKNOWN|UNKNOWN|1|JEBEL JELLOUD|UNKNOWN,1,UNKNOWN,JEBEL JELLOUD,UNKNOWN,GRAND TUNIS,TUNIS,DJEBEL JELLOUD,DJEBEL JELLOUD,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|TUNIS|DJEBEL JELLOUD|DJEBEL JELLOUD|UNKNOWN
5178,UNKNOWN|UNKNOWN|1|JEBENIANA|UNKNOWN,1,UNKNOWN,JEBENIANA,UNKNOWN,CENTRE EST,SFAX,JEBENIANA,JEBENIANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|JEBENIANA|JEBENIANA|UNKNOWN
5179,UNKNOWN|UNKNOWN|1|JEDAIDA|UNKNOWN,1,UNKNOWN,JEDAIDA,UNKNOWN,GRAND TUNIS,MANOUBA,JEDAIDA,JEDAIDA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|JEDAIDA|JEDAIDA|UNKNOWN
5182,UNKNOWN|UNKNOWN|1|JEMNA|UNKNOWN,1,UNKNOWN,JEMNA,UNKNOWN,SUD OUEST,KEBILI,JEMNA,JEMNA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,SUD OUEST|KEBILI|JEMNA|JEMNA|UNKNOWN
5183,UNKNOWN|UNKNOWN|1|JENDOUBA|UNKNOWN,1,UNKNOWN,JENDOUBA,UNKNOWN,NORD OUEST,JENDOUBA,JENDOUBA,JENDOUBA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|JENDOUBA|JENDOUBA|JENDOUBA|UNKNOWN
5185,UNKNOWN|UNKNOWN|1|JERISSA|UNKNOWN,1,UNKNOWN,JERISSA,UNKNOWN,NORD OUEST,KEF,JERISSA,JERISSA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|KEF|JERISSA|JERISSA|UNKNOWN
5186,UNKNOWN|UNKNOWN|1|JILMA|UNKNOWN,1,UNKNOWN,JILMA,UNKNOWN,CENTRE OUEST,SIDI BOUZID,JILMA,JILMA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|SIDI BOUZID|JILMA|JILMA|UNKNOWN
5187,UNKNOWN|UNKNOWN|1|JOUMINE|UNKNOWN,1,UNKNOWN,JOUMINE,UNKNOWN,NORD EST,BIZERTE,JOUMINE,JOUMINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|BIZERTE|JOUMINE|JOUMINE|UNKNOWN
5190,UNKNOWN|UNKNOWN|1|KALAA EL KEBIRA|UNKNOWN,1,UNKNOWN,KALAA EL KEBIRA,UNKNOWN,CENTRE EST,SOUSSE,KALAA KEBIRA,KALAA KEBIRA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE EST|SOUSSE|KALAA KEBIRA|KALAA KEBIRA|UNKNOWN
5193,UNKNOWN|UNKNOWN|1|KALAAT LANDLOUS|UNKNOWN,1,UNKNOWN,KALAAT LANDLOUS,UNKNOWN,GRAND TUNIS,ARIANA,KALAAT EL ANDALOUS,KALAAT EL ANDALOUS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|KALAAT EL ANDALOUS|KALAAT EL ANDALOUS|UNKNOWN
5201,UNKNOWN|UNKNOWN|1|KELIBIA|UNKNOWN,1,UNKNOWN,KELIBIA,UNKNOWN,NORD EST,NABEUL,KELIBIA,KELIBIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|KELIBIA|KELIBIA|UNKNOWN
5202,UNKNOWN|UNKNOWN|1|KERKENNAH|UNKNOWN,1,UNKNOWN,KERKENNAH,UNKNOWN,CENTRE EST,SFAX,KERKENNAH,KERKENNAH,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SFAX|KERKENNAH|KERKENNAH|UNKNOWN
5204,UNKNOWN|UNKNOWN|1|KESRA|UNKNOWN,1,UNKNOWN,KESRA,UNKNOWN,NORD OUEST,SILIANA,KESRA,KESRA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|SILIANA|KESRA|KESRA|UNKNOWN
5210,UNKNOWN|UNKNOWN|1|KONDAR|UNKNOWN,1,UNKNOWN,KONDAR,UNKNOWN,CENTRE EST,SOUSSE,KONDAR,KONDAR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|KONDAR|KONDAR|UNKNOWN
5211,UNKNOWN|UNKNOWN|1|KORBA|UNKNOWN,1,UNKNOWN,KORBA,UNKNOWN,NORD EST,NABEUL,KORBA,KORBA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|KORBA|KORBA|UNKNOWN
5215,UNKNOWN|UNKNOWN|1|KSIBET EL MEDIOUNI|UNKNOWN,1,UNKNOWN,KSIBET EL MEDIOUNI,UNKNOWN,CENTRE EST,MONASTIR,KSIBET EL MEDIOUNI,KSIBET EL MEDIOUNI,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|MONASTIR|KSIBET EL MEDIOUNI|KSIBET EL MEDIOUNI|UNKNOWN
5217,UNKNOWN|UNKNOWN|1|KSOUR ESSAF|UNKNOWN,1,UNKNOWN,KSOUR ESSAF,UNKNOWN,CENTRE EST,MAHDIA,KSOUR ESSAF,KSOUR ESSAF,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|MAHDIA|KSOUR ESSAF|KSOUR ESSAF|UNKNOWN
